Complexity,Loss,Equation
1,0.38521412,"0.16090035"
3,0.27969363,"0.07906782 / x2"
5,0.24980272,"(x2 * -0.62432986) - -0.69994414"
7,0.24201603,"(2.682005 / (x2 - -1.3287596)) + -1.1613274"
9,0.16525507,"0.8341803 - (x2 * (4.6113453 / (x23 - -5.169272)))"
11,0.16219841,"(0.8341803 - (x2 * (4.6113453 / (x23 - -5.169272)))) / 1.1736789"
13,0.16170931,"((0.8341803 - (x2 * (4.6113453 / (x23 - -5.169272)))) / 1.1736789) + 0.046685245"
15,0.15235102,"(x2 * (-0.78068966 - ((((x8 - x18) - x23) - x25) * 0.030672943))) - -0.75402534"
17,0.15234633,"(x2 * (-0.78068966 - ((((x8 - x18) - x23) - x25) * 0.030672943))) - (-0.75402534 / 1.0001888)"
19,0.14671005,"((x2 * (-0.78068966 - (((((x8 - x26) - x18) - x23) - x25) * 0.030672943))) - -0.75402534) / 1.0001888"
