Complexity,Loss,Equation
1,0.3682262,"0.08954739"
3,0.2877012,"0.0949492 / x2"
5,0.26726654,"(0.13515654 / x2) + -0.19053367"
7,0.24493136,"(0.09562018 / x2) - (x25 * -0.03368781)"
9,0.23652591,"((x16 - x25) * -0.033687796) + (0.09562007 / x2)"
11,0.22097002,"((x18 / -9.624458) * (x12 * x14)) + (0.10021879 / x2)"
13,0.19918749,"(0.1417991 / x2) + (((x14 * x12) * (x18 / -9.527301)) - 0.19684905)"
15,0.19243765,"(((x18 * (x12 / -8.517105)) * (x8 - x22)) + (0.13262644 / x2)) - 0.17711037"
17,0.19211346,"(((-1.4496433 / x2) + (x12 * (x14 * x18))) / -10.866857) + (-0.15866989 - (x25 * -0.015361337))"
19,0.1777789,"(0.13509825 / x2) + (((x12 * ((x18 * -0.17232445) - -0.059265845)) / (-1.6323208 / (x24 + -0.13587087))) - 0.19556509)"
21,0.17480092,"((((x18 * -0.19553865) - -0.06333323) * ((x12 / (-1.6726379 / (x24 + -0.14771767))) - 0.10261854)) + (0.13444808 / x2)) - 0.1841323"
23,0.16040137,"(0.13107246 / x2) + (((x12 * ((x18 / (x15 + (2.381558 - x24))) - 0.06459469)) / (-2.738505 / (0.2665199 - x24))) + -0.21601394)"
25,0.15927653,"((((x18 / (x15 + (2.3832095 - x24))) - 0.06802241) / (-2.7502258 / (0.26416388 - x24))) * x12) + ((x2 * -0.17213008) + (0.10278857 / x2))"
27,0.1592764,"(((((x18 / (x15 + (2.3828447 - x24))) - 0.06829986) * (x12 / (-2.7625122 / (0.26349893 - x24)))) + (x2 * -0.17224887)) + (0.102828905 / x2)) + -0.0021267247"
