Complexity,Loss,Equation
1,0.024688918,"x26"
3,0.024293033,"x26 * 0.95556015"
4,0.024165703,"sin(x26) / 0.92972314"
5,0.022495741,"(x17 * -0.1037272) + x26"
6,0.0176052,"sin(x26 - (-0.056702655 / x2))"
7,0.01704325,"cos(sqrt(x2) - (x26 + -0.5617432))"
8,0.011538654,"sin((x26 - (-0.123648286 / x2)) + -0.13105714)"
9,0.011205419,"cos(x26 + (-0.538906 - sqrt(x2 + x8)))"
10,0.010338224,"cos(x2 + ((x8 - (x26 + -0.72152036)) / 1.3611635))"
11,0.009512233,"cos(((x8 - x26) * 0.72956795) + sqrt(x2 / 0.41958827))"
12,0.008853482,"sin(((x26 - (-0.12926884 / x2)) + (x17 * -0.14168096)) + -0.15026179)"
13,0.00830022,"cos(sqrt(x2 / 0.4191813) + ((x8 * 0.577637) - (x26 / 1.2419683)))"
14,0.007805316,"sin((((x17 * -0.16567317) + x26) + -0.14760053) - (-0.13195558 / x2)) * 1.0834354"
