Complexity,Loss,Equation
1,0.030206874,"x26"
3,0.02968396,"x26 * 0.95173234"
5,0.027865665,"(x17 * -0.08345978) + x26"
9,0.025348276,"((x26 * 0.819765) + (x2 * -0.3083597)) + 0.30214596"
