iteration,mean_reward
0,105.77363829999999
1,50.3785256
2,474.02218859999994
3,257.3822162
4,334.63750400000004
5,41.36763659999999
6,333.862627
7,474.4287142
8,472.1370913999999
9,474.11649990000006
