Complexity,Loss,Equation
1,0.025681956,"x26"
3,0.025414681,"x26 / 1.0350639"
5,0.0230565,"x26 + (0.021627918 / x2)"
7,0.02170414,"(x26 + (0.029915595 / x2)) / 1.0887164"
9,0.018960904,"((0.005064557 / x2) / x2) + (x26 / 1.122514)"
11,0.016403073,"(x26 - ((0.28422827 * (x2 + x8)) - 0.3027339)) / 1.1511322"
13,0.011775766,"x26 + ((x26 + -1.1112374) / ((-2.5443347 - (x2 / -0.025102079)) * -0.56724805))"
15,0.0084317215,"(x26 + ((x26 + -1.1112374) / ((-2.5443347 - (x2 / -0.025102079)) * -0.56724805))) - 0.07341401"
17,0.008324978,"((x26 + (-1.1112374 + x2)) / (((-2.5443347 + x1) - (x2 / -0.025102079)) * -0.56724805)) + x26"
19,0.008303767,"((x26 + (-1.1112374 + x2)) / (((-2.5443347 + (0.24001263 * -0.34346545)) - (x2 / -0.025102079)) * -0.56724805)) + x26"
