Complexity,Loss,Equation
1,0.031021662,"x26"
3,0.029730838,"x26 * 0.9438098"
5,0.0281287,"x26 - (x16 * 0.08322031)"
7,0.02784687,"x26 - ((x8 + x18) * 0.0759731)"
9,0.02434843,"x26 - (((x26 - 0.84885967) / x2) * 0.022425788)"
11,0.02330628,"x26 - ((x13 + ((x26 - 0.84885967) / x2)) * 0.022425788)"
13,0.019229947,"x26 - (((x13 + ((x26 - 0.84885967) / x2)) / 0.507862) * 0.022425788)"
15,0.018402128,"x26 - (((0.4902909 + (((x26 + -0.21623215) - 0.84885967) / x2)) / 0.507862) * 0.022425788)"
17,0.013401374,"(x26 - ((x13 + (((x26 + -0.59260935) - 0.47149265) / x2)) * 0.061351743)) - (0.02893168 * 1.6337249)"
