Complexity,Loss,Equation
1,0.029029598,"x26"
3,0.028613761,"x26 + 0.020379828"
5,0.026118333,"x26 + (0.017092183 / x2)"
7,0.009202448,"x26 - (-0.00013710569 / (x26 - -0.00013708472))"
9,0.009172266,"(0.11217634 / ((x8 / -0.0021066384) + x2)) + x26"
11,0.008836153,"x26 - (-0.013172021 / (((x8 / 0.22241168) + x2) + -0.09912793))"
13,0.008443844,"x26 - ((-0.01877997 / ((x2 + (x8 / 0.22666891)) + -0.094067775)) - -0.025808126)"
15,0.0060072704,"x26 - ((-0.24517317 / ((x2 + x2) + x26)) + ((x8 + 0.4634897) * 0.23458831))"
17,0.005925967,"(-0.1477075 - ((-0.24279289 / (x26 + (x2 + x2))) + ((x8 + x17) * 0.10492447))) + x26"
19,0.0045238095,"(-0.19000174 - ((-0.2590169 / (x26 + (x2 + x2))) + (((x8 + x17) * x2) * 0.14252634))) + x26"
21,0.0034975538,"(x26 + -0.171259) - (((x2 * (x8 + (x17 * 0.46056104))) * 0.24852535) + (-0.2643178 / ((x26 + x2) + x2)))"
23,0.0032790208,"(x26 + -0.19837587) - ((((x2 * x2) * ((x17 * 0.48534316) + x8)) * 0.2761671) + (-0.2728662 / (x26 + (x2 + x2))))"
25,0.0031751578,"(x26 + -0.19750577) - (((((x2 + 0.8724187) * x8) + x17) * ((x2 * 0.20245829) - 0.056933302)) + (-0.2718032 / ((x2 + x2) + x26)))"
