Complexity,Loss,Equation
1,0.014447241,"x26"
3,0.014275157,"x26 + 0.01312449"
5,0.013069736,"x26 + (0.01312449 / x2)"
7,0.0125384,"(x19 * -0.12194373) + (x26 * 1.0774391)"
9,0.012512548,"(((x19 * -0.11089792) + x26) * 1.075548) + 0.005175624"
11,0.012409738,"(x26 * 1.0613171) - (((x19 * 0.06838781) * x2) * 1.860162)"
