Complexity,Loss,Equation
1,0.013791937,"x26"
3,0.013673126,"x26 + 0.010899969"
5,0.012147635,"x26 + (x19 * -0.08833726)"
7,0.008378897,"x26 + (0.0003448806 / (x2 + -0.11205332))"
9,0.007986065,"x26 + (0.0004133773 / ((x2 + x8) + -0.11205998))"
11,0.007366944,"x26 + ((x26 + -1.0194609) * ((-0.10873672 / x2) - -0.096759416))"
13,0.0057632565,"(x26 + (((x26 + -1.3611051) * -0.087007344) / (x8 + x2))) - 0.11005885"
15,0.004627603,"(((x16 + ((x26 + -1.4652636) / (x2 + x8))) * -0.07940356) + x26) - 0.11713973"
17,0.0038539048,"(((((x26 + -1.0383273) / (x2 + x8)) + x19) * -0.115442455) + (x26 * 1.1246824)) - 0.11453268"
19,0.0033782376,"(((x2 * x19) + (((x26 + -1.0166016) / x2) + x8)) * -0.1240325) + ((x26 * 1.1420782) - 0.12635966)"
21,0.003214393,"(((((x26 + -1.0130775) / x2) + (x2 * ((x19 + x8) * 1.275856))) * -0.12048672) + (x26 * 1.1393893)) - 0.1281088"
23,0.0030591316,"(((x26 + -0.85101426) * (-0.09690358 / x2)) + x26) + ((((x2 + x8) * -0.2988799) - (x17 * (x2 * 0.1134993))) - -0.22839415)"
25,0.0027066458,"(((x8 + x2) * -0.34127012) - (((x17 * 0.15220624) + 0.24031395) * x2)) + ((x26 - -0.54946816) - (((x26 + -0.4897448) * 0.10216324) / x2))"
27,0.002706303,"(((x26 + ((x8 + x2) * -0.34113106)) - (((x17 * 0.15030895) + 0.24462488) * x2)) - -0.55324894) - ((((x26 + -0.4914903) / 1.4951192) * 0.1550246) / x2)"
29,0.0026749894,"(((x25 + ((x2 + x8) * -3.424504)) * 0.082151584) + (((x26 + -0.78350174) * (-0.11088764 / x2)) - -0.2031325)) + (x26 - (x19 * ((x2 + -0.24003005) * 0.20564502)))"
