Complexity,Loss,Equation
1,0.011219937,"x26"
3,0.010947993,"x26 - -0.016489152"
5,0.0094254045,"(x17 * -0.09165612) + x26"
6,0.009298859,"x26 - (sin(x18) * 0.10558449)"
7,0.008755413,"((x22 * -0.1652332) + x26) * 1.144437"
8,0.0061562317,"sin(x26 + ((0.01262412 / x2) / x2))"
9,0.0054242755,"x26 + (0.011040498 / (x8 + (x2 * x2)))"
10,0.0053804093,"(0.011035442 / (sin(x2 * x2) + x8)) + x26"
11,0.004094734,"sin((-0.13503064 * ((-0.9972417 / x2) + exp(x16))) + x26)"
12,0.003954104,"sin(x26 + ((x8 + (-0.055405136 / (x2 * x2))) * -0.24222483))"
13,0.0030900426,"sin(x26 + (((x19 + (-1.0259366 / x2)) + exp(x8)) * -0.12420467))"
15,0.002180022,"sin(((exp(x8) + ((-1.0437431 / x2) + x19)) * -0.12966812) + x26) / 0.93389"
18,0.0019708131,"(sin((((x8 + (-0.14569414 / (x2 * 0.20839033))) + x22) * -0.16676545) + x26) + -0.10404249) * 1.1518642"
