Complexity,Loss,Equation
1,0.011306379,"x26"
3,0.01110536,"x26 - -0.01419306"
5,0.009625321,"x26 + (x17 * -0.0884557)"
7,0.008806836,"x26 + (0.001703501 / (x2 + -0.107803))"
9,0.005208521,"x26 + (0.006885184 / ((x2 + x8) + -0.10476732))"
11,0.004972578,"x26 + (0.006885184 / (x2 + (x8 + (x8 + -0.10476732))))"
13,0.0034381023,"(x18 * -0.08359877) + ((0.0032991506 / (x2 + (x8 + -0.10879492))) + x26)"
15,0.0034042958,"x26 - (((((x17 + -1.2638987) / x2) + 1.3134005) * -0.094394244) * (x26 + -1.01534))"
17,0.0020756104,"x26 - ((((x20 + -0.9966907) / (x2 + x8)) + 1.046743) * ((x26 + -1.0158542) * -0.13162184))"
19,0.0019236178,"((x8 - (((x20 + (-1.2694987 / x2)) + (x8 + 1.2326362)) * (x26 + -1.0309286))) * -0.09620757) + x26"
21,0.0017919011,"(x26 - -0.014925537) + ((x8 - ((x26 + -1.0187048) * (((x21 + x2) + (-0.9492318 / x2)) + x8))) * -0.115967706)"
23,0.0017425745,"((x8 - (((((-0.90899765 / (x2 + x8)) - -0.18578017) + x21) + x2) * (x26 + -0.9650056))) * -0.12853609) + (x26 - -0.041336875)"
25,0.0017425276,"(x26 - ((((x8 - ((x26 + -0.96680707) * (x21 + (x2 + (-0.8972608 / (x8 + x2)))))) - -0.4940692) * 0.12653409) + -0.08178044)) * 1.0228219"
27,0.0016975653,"x26 + (((x8 - ((x26 + -1.0059322) * (((x2 + x21) + (-0.7957568 / (x2 - ((x9 - x8) * -0.2292068)))) + x8))) * -0.1371156) - -0.033239078)"
29,0.0016606373,"x26 + (((((x8 - (((x21 + x2) + (-0.7675273 / (x8 + x2))) * (x26 + -0.9682632))) - ((x8 * x20) * 0.46846008)) - 0.50608367) * -0.14753367) - 0.038016353)"
31,0.0016567572,"((x8 - ((x8 + ((x21 + ((x2 + -0.72405195) / x2)) - (x8 - (((x21 / 2.3346515) + x0) * x24)))) * (x26 + -0.96977013))) * -0.17535493) + (x26 - -0.048151284)"
33,0.0013807549,"(((x8 - (((x2 + x21) + ((x8 + (-0.5786657 / x2)) - (x8 - (((x2 + (x21 / 1.6253648)) + -0.81077164) * x24)))) * (x26 + -0.94395435))) * -0.19220415) + x26) - -0.08195093"
35,0.0013807546,"(x26 + ((x8 - ((((-0.57866514 / x2) - (x8 - (x24 * ((x21 / 1.6253642) + (x2 + -0.81077206))))) + ((x8 + x2) + x21)) * (x26 + -0.94395316))) * -0.19220416)) - (x10 + -0.081951)"
39,0.0013802809,"((x26 + ((x8 - ((x26 + -0.9411572) * (((-0.574478 / x2) - (x8 - (x24 * ((x21 / 1.6194026) + (x2 + -0.810576))))) + ((x8 + x2) + x21)))) * -0.19426641)) - -0.07495367) + ((x7 - x9) - -0.008552848)"
