Complexity,Loss,Equation
1,0.043636717,"x26"
2,0.039596833,"sin(x26)"
4,0.03813312,"x26 * cos(x12)"
5,0.036072154,"x26 * sin(exp(x8))"
6,0.02904179,"x26 * cos(x22 - x24)"
8,0.02666597,"cos((x24 - x22) * x18) * x26"
9,0.026593773,"sin(x26 + (log(x2 + x8) * -0.4766074))"
11,0.02205289,"sin(((x8 + log(x2)) * -0.5658549) - (x26 * -0.76019806))"
13,0.021323066,"sin(((x8 + log(x2)) * -0.61534) - (x26 * -0.7746052)) - -0.031492792"
14,0.020405876,"sin(((log(x2) + (x8 / exp(x24))) * -0.54355043) - (x26 * -0.66825676))"
15,0.018363118,"sin(((x17 + log(x2)) / -2.832184) - (((x22 * -0.48760515) - x26) / 1.3098551))"
16,0.017226994,"(((x17 + log(x2 + x8)) * -0.26746517) - (x26 * -0.6483855)) - (x21 * -0.33969304)"
17,0.011848818,"sin(((((log(x2) + x8) + x17) * -0.41416472) - (x26 * -0.6784558)) - (x21 * -0.46556222))"
19,0.010587494,"sin((((((log(x2) + x8) * 1.6637435) + x17) * -0.335195) - (x26 * -0.62640446)) - (x21 * -0.418386))"
20,0.009632283,"sin(((-0.40936372 * ((x17 + (x8 / exp(x24))) + log(x2))) - (-0.66825676 * x26)) - (x21 * -0.38972974))"
22,0.009600478,"sin(((-0.40936372 * ((x8 / exp(x24)) + (x17 + log(x2)))) - (-0.66825676 * x26)) - (x21 * -0.38972974)) / 0.98691136"
24,0.009148417,"sin(((((x8 * -0.48505187) - (x26 * 0.212579)) / exp(x19)) + ((x17 + log(x2)) * -0.38107672)) - ((x21 * -0.33721474) - x26))"
26,0.008846748,"sin(((((x17 + log(x2)) * -0.38107672) - 0.020230476) + (((x8 * -0.48505187) - (0.212579 * x26)) / exp(x19))) - ((x21 * -0.33721474) - x26))"
28,0.008742828,"sin((((log(x2) * 1.4927162) + x17) / -2.9505572) + (((((x5 - x8) - x26) / exp(x8)) * 0.65994734) - ((x21 * -0.30386958) - (x26 / 0.7547236))))"
30,0.008633494,"sin((((log(x2 + 0.018884996) * 1.5040648) + x17) / -2.944565) + (((((x5 - x8) - x26) * 0.64866966) / exp(x8)) - ((x21 * -0.30866697) - (x26 / 0.76310515))))"
