Complexity,Loss,Equation
1,0.013647971,"x26"
3,0.013533016,"x26 + 0.010696545"
5,0.011976743,"x26 + (x17 * -0.086682096)"
6,0.011877263,"(sin(x17) * -0.09885102) + x26"
7,0.01061832,"sin(x26 - (log(x2) * 0.2663032))"
8,0.0063190856,"sin(x26 - log(sqrt(x8 + x2)))"
9,0.005887606,"sin(x26 + ((x8 + log(x2)) * -0.387747))"
10,0.0052562435,"sin(x26 - log(sqrt(x2 + x8))) - -0.032586608"
11,0.0051014707,"sin(((x8 + log(x2)) * -0.4327224) + x26) - -0.029838312"
12,0.004891814,"sin(x26 - log(sqrt((x2 + x8) - (x19 * -0.19941403))))"
13,0.0038058325,"sin((((log(x2) + x8) * -0.4133711) + x26) - (x19 * 0.12892482))"
15,0.0031952183,"sin(x26 + ((((x17 + x8) + x8) * -0.15393019) - (log(x2) * 0.46776813)))"
