Complexity,Loss,Equation
1,5.269099,"x0"
2,5.2562985,"square(x0)"
3,5.1694903,"x0 - x2"
4,5.0641704,"exp(x2 * -231.90785)"
6,4.924181,"exp((x2 * -233.19727) + x0)"
7,4.728718,"square(square((x0 - x2) * -2.2536042))"
8,3.9198442,"exp(((x0 - x2) * 52.03508) - 29.694838)"
10,3.912737,"exp(x4 * (((x0 - x2) * 52.04115) - 29.688904))"
11,3.794027,"square(exp(((x0 - x2) * 50.4212) - 29.664665) * 0.7333539)"
12,3.2970138,"square(square(square(square(x1 - square((x2 - x0) - 0.56229454)))))"
13,2.1188607,"square(square(square(square(square(x1 - square(x0 - (x2 - 0.5312902)))))))"
15,1.2206587,"square(square(square(square(square(0.6421843 - (square(x0 - (x2 - 0.7911098)) - x1))))))"
16,0.7782387,"square(square(square(square(square(square(0.74424994 - (square(x0 - (x2 - 0.80915165)) - x1)))))))"
18,0.61147004,"square(square(square(square(square(square(0.74424994 - (square(x0 - (x2 - 0.80915165)) - (x4 * x1))))))))"
